1,input_ballistic.asc,Three-stage,rocket,ascent
0,0,20,,
time,psibdx,thtbdx,phibdx,alppx
phipx,alphax,betax,qqx,lonx
latx,alt,dvbe,dvbi,psivdx
thtvdx,SBII1,SBII2,SBII3,grndtrck
-27.2208,-2.78328e+06,-4.72696e+06,3.28679e+06,397314
259.5,180,-26.782,-0,0.618121
9.55533e-08,0.550155,9.17479e-10,-0.338616,-120.49
31.0893,21877.2,1972.77,1972.77,180
-27.3333,-2.78332e+06,-4.72702e+06,3.2858e+06,398187
260,180,-27.134,-8.53774e-07,0.431984
9.9638e-08,0.310443,5.39853e-10,-1.126,-120.49
31.0815,21423.7,1970.22,1970.22,180
-27.4456,-2.78335e+06,-4.72707e+06,3.28482e+06,399060
260.5,-180,-27.8163,-1.20742e-06,0.408083
-180,-0.254056,-4.79581e-10,-1.22123,-120.49
31.0736,20969.1,1967.33,1967.33,180
-27.5634,-2.78338e+06,-4.72713e+06,3.28384e+06,399930
261,-180,-28.1998,-0,0.614322
-180,-0.512441,-1.0131e-09,-0.315559,-120.49
31.0658,20513.4,1964.09,1964.09,180
-27.6886,-2.78341e+06,-4.72718e+06,3.28286e+06,400797
261.5,-180,-28.1146,-0,0.467974
-180,-0.301059,-6.17924e-10,0.655718,-120.49
31.058,20056.5,1960.45,1960.45,180
-27.8148,-2.78344e+06,-4.72723e+06,3.28188e+06,401663
262,180,-27.6458,-0,0.474152
1.22304e-07,0.286655,6.1188e-10,0.669352,-120.49
31.0502,19598.7,1956.4,1956.4,-180
-27.9335,-2.78346e+06,-4.72727e+06,3.2809e+06,402525
262.5,180,-27.5729,-0,0.61514
1.26945e-07,0.469353,1.03987e-09,-0.443664,-120.49
31.0424,19140.1,1951.92,1951.92,180
-28.0433,-2.78349e+06,-4.72732e+06,3.27992e+06,403385
263,180,-28.0753,-2.09131e-06,0.424581
1.41737e-07,0.0768872,1.90197e-10,-1.63392,-120.49
31.0347,18681,1946.98,1946.98,180
-28.1533,-2.78352e+06,-4.72736e+06,3.27895e+06,404242
263.5,-180,-28.6978,-8.53774e-07,0.60609
-180,-0.418661,-1.00359e-09,-0.620884,-120.49
31.027,18221.4,1941.55,1941.55,180
-28.2805,-2.78354e+06,-4.7274e+06,3.27798e+06,405096
264,-180,-28.6713,-0,0.527921
-180,-0.260662,-6.47714e-10,0.73861,-120.49
31.0193,17761.2,1935.6,1935.6,-180
-28.4119,-2.78356e+06,-4.72744e+06,3.27701e+06,405947
264.5,180,-28.1926,-0,0.586089
1.47765e-07,0.335543,8.65323e-10,0.439862,-120.49
31.0117,17300.5,1929.1,1929.1,-180
-28.5292,-2.78359e+06,-4.72748e+06,3.27605e+06,406794
265,180,-28.3406,-0,0.581926
1.52583e-07,0.293667,7.82024e-10,-1.10989,-120.49
31.0041,16839.9,1922,1922,180
-28.6353,-2.78361e+06,-4.72751e+06,3.27508e+06,407637
265.5,-180,-29.0672,-0,0.610169
-180,-0.311463,-8.8434e-10,-1.00078,-120.49
30.9965,16379.4,1914.29,1914.29,180
-28.7572,-2.78363e+06,-4.72755e+06,3.27413e+06,408476
266,-180,-29.1331,-0,0.597321
-180,-0.239101,-7.00187e-10,0.761269,-120.49
30.989,15918.9,1905.92,1905.92,-180
-28.8953,-2.78364e+06,-4.72758e+06,3.27317e+06,409310
266.5,180,-28.67,-0,0.66442
1.74519e-07,0.340224,1.03624e-09,0.190102,-120.49
30.9815,15458.6,1896.86,1896.86,180
-29.0112,-2.78366e+06,-4.72761e+06,3.27222e+06,410140
267,180,-29.0517,-2.56132e-06,0.59735
1.86161e-07,0.0603311,1.96013e-10,-1.80726,-120.49
30.9741,14999.1,1887.07,1887.07,180
-29.1131,-2.78368e+06,-4.72763e+06,3.27128e+06,410964
267.5,-180,-29.5804,-0,0.699583
-180,-0.326781,-1.04923e-09,0.00670327,-120.49
30.9667,14540.3,1876.51,1876.51,180
-29.2551,-2.78369e+06,-4.72766e+06,3.27034e+06,411784
268,180,-29.159,-0,0.681404
1.89553e-07,0.22518,7.44922e-10,0.629877,-120.49
30.9593,14082.1,1865.16,1865.16,-180
-29.3852,-2.78371e+06,-4.72768e+06,3.2694e+06,412597
268.5,180,-29.4173,-2.56132e-06,0.671214
1.97805e-07,0.0638938,2.20569e-10,-1.76334,-120.49
30.952,13625.3,1852.97,1852.97,180
-29.4822,-2.78372e+06,-4.7277e+06,3.26847e+06,413405
269,-180,-29.8527,-8.53774e-07,0.728151
-180,-0.221318,-7.69546e-10,0.402402,-120.49
30.9448,13169.9,1839.92,1839.92,-180
-29.6329,-2.78373e+06,-4.72772e+06,3.26755e+06,414206
269.5,180,-29.5029,-0,0.760547
2.06746e-07,0.246026,8.87685e-10,-0.3039,-120.49
30.9377,12715.9,1825.96,1825.96,180
-29.7498,-2.78374e+06,-4.72774e+06,3.26663e+06,415000
270,-180,-30.0772,-8.53774e-07,0.773829
-180,-0.205983,-7.52316e-10,-0.634599,-120.49
30.9306,12263.9,1811.07,1811.07,180
-29.8729,-2.78375e+06,-4.72775e+06,3.26572e+06,415787
270.5,180,-29.8412,-1.20742e-06,0.790893
2.11897e-07,0.169515,6.26859e-10,0.197188,-120.49
30.9235,11813.8,1795.23,1795.23,-180
-30.0116,-2.78376e+06,-4.72777e+06,3.26482e+06,416567
271,-180,-30.2772,-0,0.812934
-180,-0.147416,-5.60053e-10,-0.489952,-120.49
30.9166,11366.2,1778.4,1778.4,180
-30.1316,-2.78376e+06,-4.72778e+06,3.26393e+06,417339
271.5,180,-30.1524,-0,0.833156
2.18028e-07,0.105127,4e-10,-0.696119,-120.49
30.9097,10921.1,1760.56,1760.56,180
-30.2584,-2.78377e+06,-4.72779e+06,3.26304e+06,418102
272,180,-30.3637,-0,0.851294
2.10124e-07,0.0439998,1.61346e-10,0.488658,-120.49
30.9029,10478.9,1741.8,1741.8,-180
-30.4085,-2.78377e+06,-4.7278e+06,3.26217e+06,418856
272.5,-180,-30.5427,-8.53774e-07,0.873599
-180,-0.00125007,-5.1824e-12,0.552885,-120.49
30.8961,10039.9,1722.18,1722.18,-180
-30.5434,-2.78378e+06,-4.7278e+06,3.2613e+06,419601
273,180,-30.6483,-0,0.896852
2.10592e-07,0.0115405,4.24122e-11,-0.506293,-120.49
30.8895,9604.17,1701.73,1701.73,180
-30.6605,-2.78378e+06,-4.72781e+06,3.26045e+06,420336
273.5,180,-30.7996,-0,0.919543
180,-0.000123385,-5.72755e-13,-0.242969,-120.49
30.883,9172.06,1680.47,1680.47,180
-30.8015,-2.78378e+06,-4.72781e+06,3.2596e+06,421062
274,-180,-30.9376,-0,0.941912
-179.983,-4.75213e-05,-1.40657e-08,-0.241805,-120.49
30.8765,8743.76,1658.42,1658.42,-180
-30.9397,-2.78378e+06,-4.72781e+06,3.25877e+06,421777
274.5,-180,-31.0774,-3.12532e-05,0.963821
-48.9288,0.000298739,-0.00034275,-0.276838,-120.49
30.8702,8319.49,1635.62,1635.62,-180
-31.0791,-2.78378e+06,-4.72781e+06,3.25794e+06,422482
275,180,-31.2193,3.90502e-05,0.985227
-168.782,-0.00046744,-9.26972e-05,-0.293755,-120.49
30.8639,7899.49,1612.12,1612.12,179.999
-31.2208,-2.78378e+06,-4.7278e+06,3.25713e+06,423176
275.5,180,-31.3632,1.70113e-05,1.00608
106.042,-0.000138282,0.00048084,-0.325531,-120.49
30.8577,7483.94,1587.94,1587.94,180
-31.3643,-2.78377e+06,-4.7278e+06,3.25633e+06,423858
276,-180,-31.5095,-2.0294e-05,1.02634
53.7942,0.000309902,0.00042327,-0.326413,-120.49
30.8517,7073.05,1563.14,1563.14,-180
-31.5106,-2.78377e+06,-4.72779e+06,3.25554e+06,424530
276.5,-180,-31.6581,-3.29008e-05,1.04596
32.5142,0.000462265,0.000294607,-0.324584,-120.49
30.8457,6667,1537.77,1537.77,-179.999
-31.6593,-2.78377e+06,-4.72778e+06,3.25477e+06,425189
277,-180,-31.8091,-2.91536e-05,1.06492
40.4398,0.000434603,0.000370333,-0.332246,-120.49
30.8399,6265.97,1511.88,1511.88,-179.999
-31.8103,-2.78376e+06,-4.72777e+06,3.254e+06,425837
277.5,-180,-31.9627,-5.53309e-06,1.08316
76.005,0.000143367,0.000575122,-0.345342,-120.49
30.8342,5870.12,1485.53,1485.53,-180
-31.9638,-2.78375e+06,-4.72776e+06,3.25326e+06,426472
278,180,-32.1191,3.53054e-05,1.10066
137.848,-0.000454741,0.000411567,-0.343314,-120.49
30.8285,5479.59,1458.78,1458.78,179.999
-32.1203,-2.78374e+06,-4.72775e+06,3.25252e+06,427095
278.5,180,-32.2784,2.74936e-05,1.11778
-135.31,-0.00045143,-0.000446479,-0.315,-120.49
30.823,5094.52,1431.69,1431.69,179.999
-32.2804,-2.78374e+06,-4.72773e+06,3.2518e+06,427706
279,-180,-32.4406,-4.12824e-05,1.13534
-24.7817,0.000598067,-0.00027606,-0.327908,-120.49
30.8176,4715.03,1404.26,1404.26,-179.999
-32.4425,-2.78373e+06,-4.72772e+06,3.25109e+06,428304
279.5,180,-32.6059,1.78273e-05,1.15205
108.369,-0.000213177,0.000641881,-0.367815,-120.49
30.8123,4341.24,1376.54,1376.54,180
-32.607,-2.78372e+06,-4.7277e+06,3.25039e+06,428890
280,180,-32.7747,0,1.1679
-96.3122,-7.65667e-05,-0.000692038,-0.326682,-120.49
30.8072,3973.26,1348.6,1348.6,180
-32.777,-2.7837e+06,-4.72768e+06,3.24971e+06,429463
280.5,-180,-32.9467,-4.18262e-06,1.18285
78.8446,0.000138304,0.000701199,-0.381614,-120.49
30.8021,3611.19,1320.5,1320.5,-180
-32.9478,-2.78369e+06,-4.72766e+06,3.24905e+06,430022
281,-180,-33.1225,-6.83019e-06,1.19689
-85.8214,5.3338e-05,-0.000729906,-0.340899,-120.49
30.7972,3255.08,1292.32,1292.32,-180
-33.1249,-2.78368e+06,-4.72764e+06,3.24839e+06,430570
281.5,180,-33.3018,2.87508e-05,1.21
127.281,-0.000451737,0.000593257,-0.391174,-120.49
30.7924,2905.01,1264.11,1264.11,179.999
-33.303,-2.78367e+06,-4.72761e+06,3.24775e+06,431104
282,-180,-33.4851,-4.21301e-05,1.22217
-1.55186,0.000764542,-2.0708e-05,-0.379356,-120.49
30.7877,2561,1235.94,1235.94,-179.999
-33.487,-2.78365e+06,-4.72759e+06,3.24713e+06,431625
282.5,180,-33.6726,1.37667e-05,1.23342
-113.682,-0.000311054,-0.000709029,-0.366853,-120.49
30.7831,2223.08,1207.87,1207.87,180
-33.6751,-2.78364e+06,-4.72756e+06,3.24652e+06,432134
283,180,-33.864,3.71955e-05,1.24372
149.522,-0.000676159,0.000397845,-0.407837,-120.49
30.7786,1891.26,1179.96,1179.96,179.999
-33.8656,-2.78362e+06,-4.72754e+06,3.24592e+06,432630
283.5,-180,-34.0599,-1.22242e-05,1.25308
68.0006,0.000299334,0.000740721,-0.425711,-120.49
30.7742,1565.54,1152.27,1152.27,-180
-34.0612,-2.7836e+06,-4.72751e+06,3.24534e+06,433113
284,-180,-34.2603,-4.00182e-05,1.26153
1.13249,0.000810769,1.60235e-05,-0.414282,-120.49
30.77,1245.88,1124.85,1124.85,-179.999
-34.2624,-2.78359e+06,-4.72748e+06,3.24477e+06,433584
284.5,-180,-34.4654,-2.63289e-05,1.26906
-52.1225,0.000502171,-0.000645432,-0.406033,-120.49
30.7659,932.249,1097.74,1097.74,-179.999
-34.4681,-2.78357e+06,-4.72745e+06,3.24422e+06,434042
285,-180,-34.6752,-0,1.2757
-92.5592,-3.67114e-05,-0.000821144,-0.411528,-120.49
30.7618,624.603,1071,1071,180
-34.6781,-2.78355e+06,-4.72742e+06,3.24368e+06,434488
285.5,180,-34.89,1.76424e-05,1.28145
-120.757,-0.000422199,-0.000709273,-0.424697,-120.49
30.7579,322.877,1044.65,1044.65,179.999
-34.8928,-2.78353e+06,-4.72739e+06,3.24315e+06,434923
286,180,-35.1098,2.61205e-05,1.28653
-137.191,-0.000608132,-0.000563177,-0.438796,-120.49
30.7541,27.0007,1018.74,1018.74,179.999
-35.1125,-2.78351e+06,-4.72735e+06,3.24264e+06,435345
-1.0,-180,-35.132,-3.70384e-05,1.28741
5.70479,0.000833952,8.32889e-05,-0.455414,-120.49
30.7537,-2.26834,1016.17,1016.17,-179.999
-35.1342,-2.78351e+06,-4.72735e+06,3.24259e+06,435386
